,State,County,Risk_Score,Risk_Rating,IXP_Count,Region,Regional Electricity Demand,State Emissions Level,Utility Annual Energy Savings (MWh),SAIFI Major Events,CAIDI w/o Major Events,CAIDI w/ Major Events,Commercial Generation Rank,Total Generation Rank
8379,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8380,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8381,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8382,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8383,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8384,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8385,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8386,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8387,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8388,TX,Montgomery County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8389,TX,Montgomery County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8390,TX,Moore,67.92873051224944,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8391,TX,Moore County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8392,TX,Morris,82.78714603881642,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8393,TX,Morris County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8394,TX,Motley,8.081450843143493,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8395,TX,Motley County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8396,TX,Nacogdoches,93.7002863506204,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8397,TX,Nacogdoches County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8398,TX,Navarro,84.56888323258033,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8399,TX,Navarro County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8400,TX,Newton,47.820553611199486,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8401,TX,Newton County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8402,TX,Nolan,58.22462615335665,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8403,TX,Nolan County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8404,TX,Nueces,97.5501113585746,Relatively High,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8405,TX,Nueces County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8406,TX,Ochiltree,48.6477887368756,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8407,TX,Ochiltree County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8408,TX,Oldham,6.108813235762011,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8409,TX,Oldham County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8410,TX,Orange,96.56379255488386,Relatively High,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8411,TX,Orange County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8412,TX,Palo Pinto,59.7836461979001,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8413,TX,Palo Pinto County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8414,TX,Panola,56.2519885459752,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8415,TX,Panola County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8416,TX,Parker,87.90964047088768,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8417,TX,Parker County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8418,TX,Parmer,75.11931275851097,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8419,TX,Parmer County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8420,TX,Pecos,17.212853961183583,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8421,TX,Pecos County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8422,TX,Polk,82.21444479796371,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8423,TX,Polk County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8424,TX,Potter,91.0913140311804,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8425,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8426,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8427,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8428,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8429,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8430,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8431,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8432,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8433,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8434,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8435,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8436,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8437,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8438,TX,Potter County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8439,TX,Potter County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8440,TX,Presidio,18.61279032771237,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8441,TX,Presidio County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8442,TX,Rains,28.31689468660516,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8443,TX,Rains County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8444,TX,Randall,89.94591154947504,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8445,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8446,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8447,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8448,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8449,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8450,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8451,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8452,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8453,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8454,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8455,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8456,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8457,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8458,TX,Randall County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8459,TX,Randall County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8460,TX,Reagan,7.317849188673242,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8461,TX,Reagan County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8462,TX,Real,32.16671969455934,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8463,TX,Real County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8464,TX,Red River,26.312440343620747,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8465,TX,Red River County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8466,TX,Reeves,39.77091950365893,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8467,TX,Reeves County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8468,TX,Refugio,63.50620426344257,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8469,TX,Refugio County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8470,TX,Roberts,3.977091950365892,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8471,TX,Roberts County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8472,TX,Robertson,39.8663697104677,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8473,TX,Robertson County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8474,TX,Rockwall,79.8281896277442,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8475,TX,Rockwall County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8476,TX,Runnels,21.985364301622653,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8477,TX,Runnels County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8478,TX,Rusk,65.03340757238307,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8479,TX,Rusk County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8480,TX,Sabine,26.88514158447343,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8481,TX,Sabine County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8482,TX,San Augustine,22.717149220489976,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8483,TX,San Augustine County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8484,TX,San Jacinto,76.39198218262804,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8485,TX,San Jacinto County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8486,TX,San Patricio,89.15049315940183,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8487,TX,San Patricio County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8488,TX,San Saba,13.935730194082089,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8489,TX,San Saba County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8490,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8491,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8492,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8493,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8494,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8495,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8496,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8497,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8498,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8499,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8500,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8501,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8502,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8503,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8504,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8505,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8506,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8507,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8508,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8509,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Low,Moderate,106.1,281.5,High,High
8510,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8511,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8512,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8513,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8514,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8515,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8516,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8517,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8518,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8519,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8520,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8521,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8522,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8523,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8524,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8525,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8526,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8527,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8528,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8529,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8530,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8531,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8532,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8533,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8534,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8535,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8536,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8537,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8538,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8539,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8540,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8541,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8542,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8543,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8544,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8545,TX,Santa Rosa County,Unknown,Unknown,18.0,TEX,Moderate,Very High,Moderate,Moderate,106.1,281.5,High,High
8546,TX,Schleicher,13.840279987273304,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8547,TX,Schleicher County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8548,TX,Scurry,59.81546293350304,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8549,TX,Scurry County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8550,TX,Shackelford,25.039770919503656,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8551,TX,Shackelford County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8552,TX,Shelby,72.41489023226218,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8553,TX,Shelby County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8554,TX,Sherman,37.89373210308622,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8555,TX,Sherman County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8556,TX,Smith,63.12440343620744,Relatively Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8557,TX,Smith County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8558,TX,Somervell,30.416799236398344,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8559,TX,Somervell County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8560,TX,Starr,82.81896277441935,Relatively Moderate,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8561,TX,Starr County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8562,TX,Stephens,21.73083041679924,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8563,TX,Stephens County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8564,TX,Sterling,5.504295259306395,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8565,TX,Sterling County,Unknown,Unknown,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
8566,TX,Stonewall,9.576837416481068,Very Low,13356.0,TEX,Moderate,Very High,High,Moderate,106.1,281.5,High,High
